,index,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGINEXPLUATATION_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,YEARS_BEGINEXPLUATATION_MODE,FLOORSMAX_MODE,LIVINGAREA_MODE,YEARS_BEGINEXPLUATATION_MEDI,FLOORSMAX_MEDI,LIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_DAY_OVERDUE_MAX,BURO_CREDIT_DAY_OVERDUE_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_MEAN,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_DEBT_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_SUM,BURO_CNT_CREDIT_PROLONG_SUM,BURO_MONTHS_BALANCE_SIZE_SUM,PREV_AMT_ANNUITY_MIN,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_APPLICATION_MIN,PREV_AMT_APPLICATION_MAX,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MIN,PREV_AMT_CREDIT_MAX,PREV_AMT_CREDIT_MEAN,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_DOWN_PAYMENT_MIN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_DOWN_PAYMENT_MEAN,PREV_AMT_GOODS_PRICE_MIN,PREV_AMT_GOODS_PRICE_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_HOUR_APPR_PROCESS_START_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_HOUR_APPR_PROCESS_START_MEAN,PREV_RATE_DOWN_PAYMENT_MIN,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_MAX,POS_SK_DPD_MEAN,POS_SK_DPD_DEF_MAX,POS_SK_DPD_DEF_MEAN,POS_COUNT,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_MEAN,INSTAL_DPD_SUM,INSTAL_DBD_MAX,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_PERC_SUM,INSTAL_PAYMENT_PERC_VAR,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_PAYMENT_DIFF_VAR,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_COUNT
2748,2748.0,1.0,0.0,1.0,0.0,1.0,112500.0,448056.0,17019.0,315000.0,0.00733,-11425.0,-2705.0,-5368.0,-3968.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761220080946125,0.3296550543128238,0.9821,0.1667,0.1764,0.9821,0.1667,0.1837,0.9821,0.1667,0.1795,0.1369999999999999,4.0,0.0,4.0,0.0,-1382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.236761487964989,0.251084685842841,37500.0,0.15128,0.037984091274305,-610.0,-568.0,-595.3333333333334,561.3333333333329,-548.0,1131.0,358.0,-189.66666666666663,0.0,0.0,0.0,144000.0,74194.89,222584.67,158751.0,52917.0,158751.0,0.0,0.0,0.0,0.0,59.0,2250.0,52788.78,16917.635,45000.0,1125000.0,274824.0,45000.0,1255680.0,313668.0,0.7523661916728109,1.0,0.8835810465184495,0.0060008837072048,0.0,9535.5,3812.625,45000.0,1125000.0,274824.0,13.0,18.0,15.555555555555555,0.0,0.0969860742325545,0.0350618057981099,-1382.0,-332.0,-637.1111111111111,23.33333333333333,210.0,-1.0,-21.716666666666665,60.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,36.0,12.423076923076923,646.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,788096.7,34918.799711538464,1815777.585,2415.96,788096.7,34918.799711538464,1815777.585,-38.0,-689.8846153846154,-35874.0,52.0
2755,2755.0,1.0,1.0,0.0,1.0,0.0,67500.0,58500.0,2844.0,58500.0,0.00712,-18255.0,-386.0,-1211.0,-1779.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6908649247091173,0.0392377150720961,0.9891,0.375,0.0963,0.9891,0.375,0.1003,0.9891,0.375,0.098,0.0757,3.0,1.0,3.0,1.0,-2568.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0211448918104628,1.1538461538461535,67500.0,0.0421333333333333,0.0486153846153846,-1564.0,-113.0,-935.0,554287.0,-1321.0,867.0,81.66666666666667,-397.3333333333333,0.0,0.0,10547.145,607500.0,239566.5,718699.5,312592.5,120264.0,360792.0,0.0,0.0,0.0,0.0,0.0,5115.51,11060.325,8117.47125,0.0,360000.0,119132.1,0.0,419269.5,168768.9,0.0,1.1111219702892885,0.7011206955333665,0.2341108063334503,5116.5,5116.5,5116.5,51160.5,360000.0,198553.5,9.0,14.0,11.0,0.108918670387577,0.108918670387577,0.108918670387577,-2864.0,-33.0,-1186.2,26.5,106.0,-1.0,-49.36842105263158,19.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,31.0,6.25,800.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,0.0,225044.37,7367.9540625,943098.12,67.5,225044.37,7367.9540625,943098.12,-21.0,-1459.5078125,-186817.0,128.0
2765,2765.0,0.0,1.0,0.0,0.0,2.0,189000.0,284400.0,10849.5,225000.0,0.031329,-13385.0,-2254.0,-7313.0,-4282.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6963577823734926,0.326475210066026,0.9702,0.0417,0.0105,0.9702,0.0417,0.0109,0.9702,0.0417,0.0107,0.0083,5.0,1.0,5.0,1.0,-513.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1683974598431079,0.6645569620253164,63000.0,0.0574047619047619,0.0381487341772151,-2321.0,-256.0,-1044.2608695652175,334326.9288537548,-2168.0,2176.0,-224.30434782608697,-658.5217391304348,0.0,0.0,901.92375,1701720.0,222319.28739130436,5113343.609999999,1582137.0,87776.775,1755535.5,0.0,0.0,0.0,0.0,639.0,2250.0,11391.57,7636.05,0.0,157500.0,47535.1875,0.0,213966.0,56383.3125,0.736098258601834,1.0,0.8895544698758762,0.0120521492958897,0.0,3150.0,1575.0,24826.5,157500.0,76056.3,9.0,15.0,12.375,0.0,0.0498081560410059,0.0249040780205029,-2088.0,-164.0,-561.0,12.4,62.0,-2.0,-27.4468085106383,47.0,0.0,0.0,0.0,0.0,47.0,2.0,14.0,0.6388888888888888,46.0,38.0,6.388888888888889,460.0,1.0,0.8888888888888888,64.0,0.0691691941782673,11655.0,957.2949999999998,68925.23999999999,5509308.636183803,224843.085,11096.304375,798933.9149999999,3.69,224843.085,10139.009375,730008.675,-9.0,-701.2638888888889,-50491.0,72.0
2796,2796.0,0.0,1.0,0.0,0.0,0.0,90000.0,135000.0,10822.5,135000.0,0.022625,-12518.0,-5046.0,-4324.0,-4250.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479032228148498,0.4031416766587513,0.9518,0.0417,0.0037,0.9518,0.0417,0.0038,0.9518,0.0417,0.0037,0.0045,0.0,0.0,0.0,0.0,-1898.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4030995366671992,0.6666666666666666,45000.0,0.12025,0.0801666666666666,-2631.0,-364.0,-1172.2857142857142,888434.9047619047,-2325.0,27430.0,3626.857142857143,-431.2857142857143,0.0,0.0,11639.25,1035000.0,306246.21428571426,2143723.5,244390.5,76275.0,457650.0,0.0,15000.0,90000.0,0.0,187.0,2250.0,47416.05,21630.759545454548,0.0,1350000.0,410016.9,0.0,1724220.0,489944.4,0.703037120359955,1.2528548123980423,0.9227269843844532,0.0227290868176128,0.0,9000.0,4939.875,34560.0,1350000.0,559113.9545454546,10.0,16.0,13.4,0.0,0.2679190428267917,0.1179830767067484,-1898.0,-137.0,-393.1333333333333,33.63636363636363,370.0,-1.0,-37.5,30.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,59.0,19.653846153846157,511.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,39771.045,10035.102115384616,260912.655,5231.52,39771.045,10035.102115384616,260912.655,-25.0,-1126.423076923077,-29287.0,26.0
2800,2800.0,0.0,1.0,0.0,1.0,0.0,202500.0,675000.0,32472.0,675000.0,0.04622,-15764.0,-2339.0,-2394.0,-3956.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7091375392607201,0.3842068130556564,0.996,0.6667,0.2454,0.996,0.6667,0.0,0.996,0.6667,0.2498,0.546,4.0,2.0,4.0,1.0,-1373.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.1483760466886577,0.3,101250.0,0.1603555555555555,0.0481066666666666,-840.0,-293.0,-458.6,47534.3,-27.0,986.0,654.75,-28.0,0.0,0.0,0.0,2148498.0,786853.26,3934266.3,1452991.5,550592.1,2752960.5,0.0,1353.8025,5415.21,0.0,73.0,4224.15,33409.8,16517.34,38655.0,337500.0,161536.5,38227.5,415057.5,187246.5,0.813140348024069,1.011183048852266,0.9414411322921116,0.0123770835782541,0.0,3870.0,1935.0,38655.0,337500.0,161536.5,11.0,16.0,14.0,0.0,0.1001195277197415,0.0500597638598707,-1373.0,-393.0,-801.0,13.333333333333334,40.0,-13.0,-30.08695652173913,23.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,30.0,16.95,339.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,300864.42,29268.62325,585372.465,4173.795,300864.42,29268.62325,585372.465,-413.0,-918.55,-18371.0,20.0
2803,2803.0,0.0,1.0,1.0,0.0,0.0,112500.0,314100.0,13437.0,225000.0,0.009549,-21420.0,-291.0,-10400.0,-4473.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014818508223801,0.4223696523543468,0.9856,0.3333,0.2401,0.9856,0.3333,0.2502,0.9856,0.3333,0.2445,0.2171,0.0,0.0,0.0,0.0,-1736.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0135854341736694,0.3581661891117478,112500.0,0.11944,0.0427793696275071,-2604.0,-158.0,-1246.1818181818182,970005.3636363636,-2481.0,1668.0,-464.9090909090909,-813.5454545454545,0.0,0.0,0.0,369000.0,117039.03136363636,1287429.345,363523.5,38326.09090909091,421587.0,0.0,0.0,0.0,0.0,0.0,4832.73,11302.605,6590.313,0.0,229500.0,64904.25,0.0,266760.0,68510.25,0.8603238866396761,1.1427757736852098,1.0597760844152733,0.0134211969023535,3415.5,5845.5,4565.25,27085.5,229500.0,77885.1,10.0,17.0,14.5,0.104265893037336,0.1737818587986132,0.1271947730210169,-1946.0,-33.0,-918.5,14.0,70.0,-1.0,-32.86666666666667,45.0,35.0,0.8888888888888888,0.0,0.0,45.0,2.0,53.0,3.4,153.0,39.0,11.22222222222222,505.0,1.0,0.8222222222222222,37.0,0.1493597926370629,6634.89,939.443,42274.935,4281714.292792498,11302.605,7164.868,322419.06,0.54,11302.605,6225.425,280144.125,-7.0,-1046.7333333333331,-47103.0,45.0
2811,2811.0,0.0,1.0,0.0,1.0,1.0,90000.0,276277.5,14593.5,238500.0,0.006296,-17024.0,-2409.0,-9224.0,-568.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069516248044197,0.3062022983135042,0.9821,0.1667,0.1,0.9821,0.1667,0.1042,0.9821,0.1667,0.1018,0.1149,1.0,0.0,1.0,0.0,-608.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1415061090225564,0.325759426663409,30000.0,0.16215,0.0528218910334717,-2611.0,-176.0,-1415.6666666666667,947169.8666666666,-2428.0,671.0,-725.5,-851.1666666666666,0.0,0.0,0.0,197280.0,122469.75,734818.5,135805.5,43711.5,262269.0,0.0,0.0,0.0,0.0,0.0,8998.74,41880.735,25439.7375,43555.5,765000.0,404277.75,46278.0,830637.0,438457.5,0.9209799226376864,0.941170750680669,0.9310753366591776,0.0002038347685306,4356.0,4356.0,4356.0,43555.5,765000.0,404277.75,10.0,14.0,12.0,0.0936935655883398,0.0936935655883398,0.0936935655883398,-608.0,-369.0,-488.5,18.0,36.0,-2.0,-10.88888888888889,18.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,17.0,11.22222222222222,202.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,41880.735,30918.620000000003,556535.16,8972.64,41880.735,30918.620000000003,556535.16,-16.0,-294.55555555555554,-5302.0,18.0
2819,2819.0,1.0,1.0,0.0,0.0,0.0,180000.0,1350000.0,39604.5,1350000.0,0.009175,-13973.0,-592.0,-8106.0,-1156.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812478623236697,0.0479287861796953,0.9886,0.1667,0.3971,0.9886,0.1667,0.4138,0.9886,0.1667,0.4043,0.3718,0.0,0.0,0.0,0.0,-374.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0423674228869963,0.1333333333333333,90000.0,0.220025,0.0293366666666666,-2534.0,-27.0,-729.8947368421053,517825.8771929825,-2352.0,1146.0,-173.7058823529412,-572.1052631578947,0.0,0.0,2066.835789473684,337500.0,100821.88184210526,1915615.755,181948.905,35830.80710526316,680785.335,0.0,7151.423684210526,135877.05,0.0,0.0,7447.275,29299.5,16884.27,60750.0,450000.0,208981.5,67702.5,450000.0,214707.0,0.8973080757726819,1.0,0.9388112788794594,0.0029270475399799,0.0,0.0,0.0,60750.0,450000.0,208981.5,12.0,14.0,13.0,0.0,0.0,0.0,-374.0,-69.0,-266.6666666666667,14.666666666666666,44.0,-2.0,-7.0,11.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,30.0,15.2,152.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7447.275,7446.878999999999,74468.79,7443.315,7447.275,7446.878999999999,74468.79,-78.0,-223.2,-2232.0,10.0
2822,2822.0,0.0,1.0,1.0,0.0,0.0,360000.0,791532.0,25663.5,567000.0,0.032561,-19974.0,-3266.0,-1288.0,-2721.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289619983339073,0.180887977767074,0.9578,0.1667,0.1032,0.9578,0.1667,0.1075,0.9578,0.1667,0.105,0.0866,3.0,1.0,3.0,1.0,-868.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1635125663362371,0.4548142083958703,360000.0,0.0712875,0.0324225678810206,-2803.0,-109.0,-1257.5,1450642.7,-2407.0,31188.0,4514.166666666667,-611.8333333333334,0.0,0.0,0.0,540000.0,300780.18,1804681.08,278226.0,46411.5,278469.0,0.0,0.0,0.0,0.0,0.0,7875.0,51445.08,27314.0775,0.0,765000.0,245819.57142857145,0.0,843763.5,296369.3571428572,0.0,1.0,0.7576922072399999,0.140744756249327,0.0,0.0,0.0,174537.0,765000.0,344147.4,12.0,19.0,17.857142857142858,0.0,0.0,0.0,-868.0,-129.0,-594.8571428571429,15.0,90.0,-1.0,-13.295454545454543,44.0,0.0,0.0,0.0,0.0,44.0,3.0,10.0,0.2164948453608247,21.0,31.0,6.360824742268041,617.0,1.0,0.979381443298969,95.0,0.0198295168457259,22500.0,362.30706185567016,35143.785,6679933.776837368,430654.995,25508.65917525773,2474339.94,28.26,430654.995,25146.35211340206,2439196.155,-25.0,-344.22680412371136,-33390.0,97.0
2833,2833.0,0.0,0.0,1.0,0.0,0.0,360000.0,1147500.0,33682.5,1147500.0,0.008575,-14452.0,-1701.0,-14415.0,-4854.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7359934423162868,0.6722428897082422,0.9796,0.1667,0.0738,0.9796,0.1667,0.0627,0.9796,0.1667,0.0751,0.0687,0.0,0.0,0.0,0.0,-1098.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.1176999723221699,0.3137254901960784,180000.0,0.0935625,0.0293529411764705,-2263.0,-263.0,-866.0625,240488.59583333333,-1032.0,1144.0,-476.26666666666665,-466.125,0.0,0.0,0.0,1739250.0,268064.55,4289032.8,1485985.005,93614.3775,1497830.0399999998,0.0,55875.0,335250.0,0.0,0.0,6369.21,91915.02,40307.25375,0.0,2025000.0,464976.9,0.0,2169342.0,692721.0,0.0,1.2501882530120485,0.7281683518759343,0.2816268182578136,5980.5,5980.5,5980.5,29884.5,2025000.0,774961.5,16.0,20.0,17.8,0.2179493778319256,0.2179493778319256,0.2179493778319256,-1144.0,-234.0,-703.4,19.0,76.0,-9.0,-24.53846153846154,26.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,53.0,11.173913043478262,257.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1929747.24,135390.57065217392,3113983.125,6369.21,1929747.24,135390.57065217392,3113983.125,-281.0,-741.6086956521739,-17057.0,23.0
2839,2839.0,0.0,1.0,1.0,0.0,2.0,112500.0,211500.0,10417.5,211500.0,0.025164,-14887.0,-7362.0,-9034.0,-3988.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621921059592286,0.326475210066026,0.9767,0.1667,0.1058,0.9767,0.1667,0.1102,0.9767,0.1667,0.1077,0.0888,4.0,1.0,4.0,1.0,-1061.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4945254248673339,0.5319148936170213,28125.0,0.0926,0.0492553191489361,-847.0,-60.0,-438.22222222222223,78640.69444444445,-512.0,472.0,-130.88888888888889,-234.44444444444449,0.0,0.0,929.86875,135000.0,58641.64,527774.76,125167.005,25035.09,225315.81,0.0,1229.124375,9832.995,0.0,0.0,9547.515,25969.635,16369.749,0.0,495000.0,183510.0,0.0,573408.0,216931.5,0.7476076555023924,1.0,0.8617557620824225,0.0086257533085607,0.0,0.0,0.0,67500.0,495000.0,220212.0,8.0,12.0,10.5,0.0,0.0,0.0,-1061.0,-206.0,-523.0,24.8,124.0,-1.0,-15.027027027027026,37.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,0.0833333333333333,3.0,44.0,13.416666666666666,483.0,1.0,0.9722222222222222,35.0,0.0135135532679101,13488.434999999998,721.3787499999999,25969.634999999995,9113836.838713389,25969.635,18296.25875,658665.315,9547.515,25969.635,17574.879999999997,632695.6799999999,-15.0,-453.75,-16335.0,36.0
2880,2880.0,0.0,1.0,1.0,0.0,2.0,135000.0,720000.0,28552.5,720000.0,0.0060079999999999,-12810.0,-2840.0,-31.0,-5009.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960849113950746,0.5709165417729987,0.9896,0.375,0.1705,0.9896,0.375,0.1776,0.9896,0.375,0.1735,0.1495,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2217017954722872,0.1875,33750.0,0.2115,0.03965625,-2849.0,-44.0,-1248.6363636363635,1006550.8545454544,-2729.0,3276.0,82.81818181818181,-531.9090909090909,0.0,0.0,0.0,2160000.0,504726.4145454545,5551990.56,612652.5,71141.5935,711415.935,0.0,0.0,0.0,0.0,0.0,3200.085,5395.05,4297.5675,29655.0,49095.0,39375.0,26689.5,49095.0,37892.25,1.0,1.1111111111111112,1.0555555555555556,0.0061728395061728,0.0,2965.5,1482.75,29655.0,49095.0,39375.0,17.0,18.0,17.5,0.0,0.1089090909090909,0.0544545454545454,-1570.0,-564.0,-1067.0,11.0,22.0,-9.0,-31.33333333333333,24.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,29.0,13.75,275.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,9046.485,4589.838000000001,91796.76,3200.085,9046.485,4589.838000000001,91796.76,-264.0,-890.75,-17815.0,20.0
2887,2887.0,0.0,0.0,1.0,0.0,0.0,351000.0,942300.0,34749.0,675000.0,0.032561,-15848.0,-1620.0,-699.0,-5489.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950172151414616,0.4311917977993083,0.9811,0.3333,0.2549,0.9811,0.3333,0.2655,0.9811,0.3333,0.2594,0.3234,2.0,1.0,2.0,1.0,-1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.102221100454316,0.3724928366762177,175500.0,0.099,0.0368767908309455,-682.0,-484.0,-583.0,19602.0,-136.0,1342.0,603.0,-83.0,0.0,0.0,267.3,3417605.55,1806668.775,3613337.55,2387524.5,1201513.5,2403027.0,0.0,0.0,0.0,0.0,0.0,20213.1,55973.295,38093.1975,170986.5,1035000.0,602993.25,167494.5,1110141.0,638817.75,0.9323140033563304,1.020848445769861,0.9765812245630956,0.0039191737467373,17100.0,17100.0,17100.0,170986.5,1035000.0,602993.25,12.0,18.0,15.0,0.1008884584614088,0.1008884584614088,0.1008884584614088,-1300.0,-546.0,-923.0,21.0,42.0,-31.0,-37.0,13.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,12.0,8.75,105.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,20213.1,20204.05875,242448.705,20104.605,20213.1,20204.05875,242448.705,-951.0,-1112.75,-13353.0,12.0
